,oid,eid,stayId
1658,115,21,571
1659,115,22,15
1660,116,0,24
1661,116,1,1
1662,116,2,572
1663,116,3,573
1664,116,4,451
1665,116,5,574
1666,116,6,9
1667,117,0,24
1668,117,1,10
1669,117,2,6
1670,117,3,575
1671,117,4,7
1672,117,5,347
1673,117,6,348
1674,117,7,355
1675,117,8,25
1676,117,9,253
1677,117,10,576
1678,117,11,6
1679,117,12,577
1680,117,13,130
1681,117,14,578
1682,117,15,7
1683,117,16,140
1684,117,17,579
1685,117,18,6
1686,117,19,74
1687,117,20,130
1688,117,21,552
1689,117,22,7
1690,117,23,276
1691,117,24,151
1692,117,25,9
1693,118,0,16
1694,118,1,6
1695,118,2,7
1696,118,3,580
1697,118,4,6
1698,118,5,379
1699,118,6,7
1700,118,7,23
1701,119,0,0
1702,119,1,10
1703,119,2,307
1704,119,3,581
1705,119,4,358
1706,119,5,6
1707,119,6,130
1708,119,7,7
1709,119,8,493
1710,119,9,53
1711,119,10,582
1712,119,11,6
1713,119,12,561
1714,119,13,7
1715,119,14,23
1716,120,0,24
1717,120,1,66
1718,120,2,583
1719,120,3,172
1720,120,4,250
1721,120,5,91
1722,120,6,584
1723,120,7,23
1724,121,0,0
1725,121,1,1
1726,121,2,554
1727,121,3,84
1728,121,4,478
1729,121,5,398
1730,121,6,585
1731,121,7,15
1732,122,0,16
1733,122,1,17
1734,122,2,586
1735,122,3,587
1736,122,4,89
1737,122,5,6
1738,122,6,7
1739,122,7,101
1740,122,8,30
1741,122,9,588
1742,122,10,6
1743,122,11,129
1744,122,12,7
1745,122,13,23
1746,123,0,0
1747,123,1,10
1748,123,2,493
1749,123,3,68
1750,123,4,410
1751,123,5,83
1752,123,6,21
1753,123,7,589
1754,123,8,6
1755,123,9,424
1756,123,10,74
1757,123,11,353
1758,123,12,7
1759,123,13,590
1760,123,14,591
1761,123,15,25
1762,123,16,336
1763,123,17,262
1764,123,18,592
1765,123,19,96
1766,123,20,6
1767,123,21,7
1768,123,22,452
1769,123,23,4
1770,123,24,23
1771,124,0,0
1772,124,1,1
1773,124,2,593
1774,124,3,480
1775,124,4,594
1776,124,5,446
1777,124,6,5
1778,124,7,595
1779,124,8,15
1780,125,0,0
1781,125,1,66
1782,125,2,596
1783,125,3,370
1784,125,4,216
1785,125,5,597
1786,125,6,15
1787,126,0,0
1788,126,1,10
1789,126,2,598
1790,126,3,82
1791,126,4,102
1792,126,5,270
1793,126,6,599
1794,126,7,475
1795,126,8,9
1796,127,0,24
1797,127,1,17
1798,127,2,6
1799,127,3,184
1800,127,4,487
1801,127,5,41
1802,127,6,600
1803,127,7,7
1804,127,8,276
1805,127,9,23
1806,128,0,16
1807,128,1,1
1808,128,2,601
1809,128,3,169
1810,128,4,126
1811,128,5,429
1812,128,6,299
1813,128,7,555
1814,128,8,6
1815,128,9,7
1816,128,10,9
1817,129,0,0
1818,129,1,6
1819,129,2,7
1820,129,3,447
1821,129,4,602
1822,129,5,603
1823,129,6,6
1824,129,7,604
1825,129,8,7
1826,129,9,605
1827,129,10,15
1828,130,0,47
1829,130,1,362
1830,130,2,463
1831,130,3,198
1832,130,4,363
1833,130,5,51
1834,130,6,606
1835,130,7,74
1836,130,8,52
1837,130,9,469
1838,130,10,607
1839,130,11,4
1840,130,12,283
1841,130,13,63
1842,130,14,608
1843,130,15,65
1844,131,0,0
1845,131,1,1
1846,131,2,609
1847,131,3,257
1848,131,4,610
1849,131,5,483
1850,131,6,435
1851,131,7,23
1852,132,0,0
1853,132,1,17
1854,132,2,90
1855,132,3,611
1856,132,4,91
1857,132,5,612
1858,132,6,613
1859,132,7,23
1860,133,0,0
1861,133,1,10
1862,133,2,25
1863,133,3,480
1864,133,4,390
1865,133,5,435
1866,133,6,614
1867,133,7,486
1868,133,8,9
1869,134,0,0
1870,134,1,10
1871,134,2,206
1872,134,3,615
1873,134,4,283
1874,134,5,4
1875,134,6,616
1876,134,7,61
1877,134,8,207
1878,134,9,9
1879,135,0,0
1880,135,1,10
1881,135,2,617
1882,135,3,153
1883,135,4,84
1884,135,5,542
1885,135,6,618
1886,135,7,6
1887,135,8,87
1888,135,9,130
1889,135,10,7
1890,135,11,23
1891,136,0,24
1892,136,1,66
1893,136,2,60
1894,136,3,139
1895,136,4,6
1896,136,5,619
1897,136,6,620
1898,136,7,621
1899,136,8,622
1900,136,9,623
1901,136,10,7
1902,136,11,405
1903,136,12,6
1904,136,13,344
1905,136,14,7
1906,136,15,23
1907,137,0,16
1908,137,1,10
1909,137,2,33
1910,137,3,200
1911,137,4,624
1912,137,5,157
1913,137,6,411
1914,137,7,625
1915,137,8,21
1916,137,9,6
1917,137,10,185
1918,137,11,7
1919,137,12,23
1920,138,0,16
1921,138,1,10
1922,138,2,240
1923,138,3,626
1924,138,4,627
1925,138,5,19
1926,138,6,231
1927,138,7,491
1928,138,8,6
1929,138,9,628
1930,138,10,37
1931,138,11,344
1932,138,12,7
1933,138,13,275
1934,138,14,511
1935,138,15,629
1936,138,16,216
1937,138,17,6
1938,138,18,7
1939,138,19,630
1940,138,20,9
1941,139,0,0
1942,139,1,17
1943,139,2,631
1944,139,3,6
1945,139,4,632
1946,139,5,7
1947,139,6,633
1948,139,7,23
1949,140,0,16
1950,140,1,10
1951,140,2,6
1952,140,3,634
1953,140,4,7
1954,140,5,30
1955,140,6,6
1956,140,7,635
1957,140,8,304
1958,140,9,636
1959,140,10,7
1960,140,11,63
1961,140,12,109
1962,140,13,9
1963,141,0,0
1964,141,1,10
1965,141,2,581
1966,141,3,102
1967,141,4,35
1968,141,5,21
1969,141,6,637
1970,141,7,23
1971,142,0,16
1972,142,1,1
1973,142,2,501
1974,142,3,638
1975,142,4,321
1976,142,5,28
1977,142,6,486
1978,142,7,15
1979,143,0,24
1980,143,1,10
1981,143,2,639
1982,143,3,239
1983,143,4,34
1984,143,5,6
1985,143,6,640
1986,143,7,7
1987,143,8,641
1988,143,9,6
1989,143,10,112
1990,143,11,284
1991,143,12,7
1992,143,13,642
1993,143,14,59
1994,143,15,338
1995,143,16,315
1996,143,17,643
1997,143,18,329
1998,143,19,6
1999,143,20,7
2000,143,21,644
2001,143,22,15
2002,144,0,47
2003,144,1,645
2004,144,2,646
2005,144,3,83
2006,144,4,420
2007,144,5,51
2008,144,6,647
2009,144,7,52
2010,144,8,65
2011,145,0,47
2012,145,1,648
2013,145,2,49
2014,145,3,649
2015,145,4,362
2016,145,5,91
2017,145,6,650
2018,145,7,51
2019,145,8,87
2020,145,9,52
2021,145,10,315
2022,145,11,651
2023,145,12,60
2024,145,13,652
2025,145,14,653
2026,145,15,654
2027,145,16,63
2028,145,17,655
2029,145,18,65
2030,146,0,0
2031,146,1,66
2032,146,2,656
2033,146,3,657
2034,146,4,658
2035,146,5,56
2036,146,6,377
2037,146,7,359
2038,146,8,6
2039,146,9,659
2040,146,10,7
2041,146,11,9
2042,147,0,24
2043,147,1,17
2044,147,2,492
2045,147,3,660
2046,147,4,6
2047,147,5,661
2048,147,6,7
2049,147,7,43
2050,147,8,662
2051,147,9,23
2052,148,0,16
2053,148,1,10
2054,148,2,663
2055,148,3,664
2056,148,4,6
2057,148,5,74
2058,148,6,7
2059,148,7,23
2060,149,0,0
2061,149,1,665
2062,149,2,666
2063,149,3,6
2064,149,4,667
2065,149,5,7
2066,149,6,608
2067,149,7,6
2068,149,8,7
2069,149,9,9
2070,150,0,0
2071,150,1,66
2072,150,2,25
2073,150,3,6
2074,150,4,668
2075,150,5,246
2076,150,6,260
2077,150,7,7
2078,150,8,83
2079,150,9,6
2080,150,10,669
2081,150,11,7
2082,150,12,329
2083,150,13,4
2084,150,14,6
2085,150,15,130
2086,150,16,7
2087,150,17,23
2088,151,0,0
2089,151,1,10
2090,151,2,453
2091,151,3,195
2092,151,4,313
2093,151,5,605
2094,151,6,6
2095,151,7,42
2096,151,8,7
2097,151,9,605
2098,151,10,60
2099,151,11,23
2100,152,0,0
2101,152,1,17
2102,152,2,187
2103,152,3,68
2104,152,4,614
2105,152,5,6
2106,152,6,112
2107,152,7,7
2108,152,8,670
2109,152,9,203
2110,152,10,6
2111,152,11,442
2112,152,12,7
2113,152,13,261
2114,152,14,671
2115,152,15,109
2116,152,16,336
2117,152,17,6
2118,152,18,384
2119,152,19,7
2120,152,20,43
2121,152,21,6
2122,152,22,500
2123,152,23,7
2124,152,24,15
2125,153,0,24
2126,153,1,1
2127,153,2,158
2128,153,3,309
2129,153,4,627
2130,153,5,258
2131,153,6,21
2132,153,7,104
2133,153,8,6
2134,153,9,672
2135,153,10,74
2136,153,11,673
2137,153,12,130
2138,153,13,7
2139,153,14,26
2140,153,15,579
2141,153,16,315
2142,153,17,40
2143,153,18,4
2144,153,19,674
2145,153,20,216
2146,153,21,6
2147,153,22,675
2148,153,23,7
2149,153,24,15
2150,154,0,0
2151,154,1,10
2152,154,2,393
2153,154,3,6
2154,154,4,70
2155,154,5,7
2156,154,6,405
2157,154,7,676
2158,154,8,6
2159,154,9,7
2160,154,10,23
2161,155,0,24
2162,155,1,66
2163,155,2,677
2164,155,3,499
2165,155,4,113
2166,155,5,194
2167,155,6,109
2168,155,7,63
2169,155,8,6
2170,155,9,484
2171,155,10,7
2172,155,11,15
2173,156,0,0
2174,156,1,66
2175,156,2,678
2176,156,3,679
2177,156,4,84
2178,156,5,542
2179,156,6,91
2180,156,7,680
2181,156,8,6
2182,156,9,681
2183,156,10,682
2184,156,11,41
2185,156,12,7
2186,156,13,245
2187,156,14,683
2188,156,15,188
2189,156,16,40
2190,156,17,6
2191,156,18,552
2192,156,19,7
2193,156,20,216
2194,156,21,6
2195,156,22,344
2196,156,23,7
2197,156,24,684
2198,156,25,23
2199,157,0,47
2200,157,1,654
2201,157,2,145
2202,157,3,685
2203,157,4,510
2204,157,5,85
2205,157,6,686
2206,157,7,51
2207,157,8,334
2208,157,9,41
2209,157,10,52
2210,157,11,687
2211,157,12,535
2212,157,13,651
2213,157,14,688
2214,157,15,65
2215,158,0,0
2216,158,1,66
2217,158,2,6
2218,158,3,689
2219,158,4,7
2220,158,5,690
2221,158,6,9
2222,159,0,16
2223,159,1,17
2224,159,2,403
2225,159,3,6
2226,159,4,7
2227,159,5,230
2228,159,6,691
2229,159,7,692
2230,159,8,6
2231,159,9,320
2232,159,10,7
2233,159,11,9
2234,160,0,16
2235,160,1,66
2236,160,2,581
2237,160,3,358
2238,160,4,429
2239,160,5,154
2240,160,6,6
2241,160,7,7
2242,160,8,693
2243,160,9,6
2244,160,10,7
2245,160,11,23
2246,161,0,16
2247,161,1,17
2248,161,2,694
2249,161,3,249
2250,161,4,210
2251,161,5,695
2252,161,6,696
2253,161,7,6
2254,161,8,171
2255,161,9,697
2256,161,10,7
2257,161,11,698
2258,161,12,699
2259,161,13,43
2260,161,14,145
2261,161,15,6
2262,161,16,74
2263,161,17,7
2264,161,18,700
2265,161,19,403
2266,161,20,336
2267,161,21,6
2268,161,22,701
2269,161,23,7
2270,161,24,9
2271,162,0,16
2272,162,1,66
2273,162,2,559
2274,162,3,69
2275,162,4,143
2276,162,5,6
2277,162,6,7
2278,162,7,104
2279,162,8,23
2280,163,0,0
2281,163,1,17
2282,163,2,278
2283,163,3,702
2284,163,4,21
2285,163,5,172
2286,163,6,359
2287,163,7,549
2288,163,8,14
2289,163,9,9
2290,164,0,16
2291,164,1,66
2292,164,2,703
2293,164,3,458
2294,164,4,704
2295,164,5,6
2296,164,6,705
2297,164,7,7
2298,164,8,23
2299,165,0,16
2300,165,1,66
2301,165,2,626
2302,165,3,153
2303,165,4,201
2304,165,5,21
2305,165,6,278
2306,165,7,288
2307,165,8,6
2308,165,9,160
2309,165,10,74
2310,165,11,706
2311,165,12,7
2312,165,13,215
2313,165,14,707
2314,165,15,6
2315,165,16,130
2316,165,17,708
2317,165,18,7
2318,165,19,709
2319,165,20,15
2320,166,0,0
2321,166,1,10
2322,166,2,614
2323,166,3,638
2324,166,4,168
2325,166,5,710
2326,166,6,6
2327,166,7,130
2328,166,8,667
2329,166,9,7
2330,166,10,507
2331,166,11,6
2332,166,12,711
2333,166,13,74
2334,166,14,712
2335,166,15,713
2336,166,16,7
2337,166,17,714
2338,166,18,4
2339,166,19,191
2340,166,20,5
2341,166,21,295
2342,166,22,6
2343,166,23,127
2344,166,24,7
2345,166,25,6
2346,166,26,715
2347,166,27,7
2348,166,28,716
2349,166,29,9
2350,167,0,16
2351,167,1,17
2352,167,2,180
2353,167,3,717
2354,167,4,537
2355,167,5,446
2356,167,6,83
2357,167,7,399
2358,167,8,6
2359,167,9,718
2360,167,10,7
2361,167,11,4
2362,167,12,191
2363,167,13,466
2364,167,14,6
2365,167,15,719
2366,167,16,7
2367,167,17,720
2368,167,18,4
2369,167,19,206
2370,167,20,721
2371,167,21,276
2372,167,22,6
2373,167,23,661
2374,167,24,7
2375,167,25,23
2376,168,0,24
2377,168,1,1
2378,168,2,265
2379,168,3,717
2380,168,4,239
2381,168,5,332
2382,168,6,21
2383,168,7,314
2384,168,8,722
2385,168,9,6
2386,168,10,723
2387,168,11,74
2388,168,12,293
2389,168,13,7
2390,168,14,724
2391,168,15,25
2392,168,16,466
2393,168,17,6
2394,168,18,328
2395,168,19,7
2396,168,20,329
2397,168,21,6
2398,168,22,725
2399,168,23,7
2400,168,24,15
2401,169,0,47
2402,169,1,726
2403,169,2,727
2404,169,3,727
2405,169,4,359
2406,169,5,204
2407,169,6,423
2408,169,7,51
2409,169,8,517
2410,169,9,41
2411,169,10,52
2412,169,11,133
2413,169,12,728
2414,169,13,729
2415,169,14,336
2416,169,15,686
2417,169,16,191
2418,169,17,730
2419,169,18,65
2420,170,0,24
2421,170,1,10
2422,170,2,731
2423,170,3,541
2424,170,4,358
2425,170,5,19
2426,170,6,21
2427,170,7,76
2428,170,8,6
2429,170,9,350
2430,170,10,7
2431,170,11,21
2432,170,12,732
2433,170,13,6
2434,170,14,719
2435,170,15,7
2436,170,16,733
2437,170,17,6
2438,170,18,130
2439,170,19,734
2440,170,20,7
2441,170,21,329
2442,170,22,283
2443,170,23,735
2444,170,24,4
2445,170,25,512
2446,170,26,9
2447,171,0,16
2448,171,1,66
2449,171,2,431
2450,171,3,736
2451,171,4,737
2452,171,5,145
2453,171,6,276
2454,171,7,207
2455,171,8,109
2456,171,9,23
2457,172,0,16
2458,172,1,10
2459,172,2,535
2460,172,3,356
2461,172,4,6
2462,172,5,98
2463,172,6,7
2464,172,7,9
2465,173,0,47
2466,173,1,738
2467,173,2,524
2468,173,3,463
2469,173,4,423
2470,173,5,51
2471,173,6,526
2472,173,7,344
2473,173,8,52
2474,173,9,398
2475,173,10,469
2476,173,11,739
2477,173,12,740
2478,173,13,96
2479,173,14,376
2480,173,15,65
2481,174,0,0
2482,174,1,10
2483,174,2,173
2484,174,3,741
2485,174,4,742
2486,174,5,270
2487,174,6,743
2488,174,7,15
2489,175,0,16
2490,175,1,10
2491,175,2,458
2492,175,3,121
2493,175,4,348
2494,175,5,6
2495,175,6,70
2496,175,7,7
2497,175,8,22
2498,175,9,6
2499,175,10,744
2500,175,11,745
2501,175,12,7
2502,175,13,416
2503,175,14,453
2504,175,15,60
2505,175,16,276
2506,175,17,6
2507,175,18,7
2508,175,19,571
2509,175,20,23
2510,176,0,0
2511,176,1,1
2512,176,2,639
2513,176,3,516
2514,176,4,746
2515,176,5,6
2516,176,6,127
2517,176,7,7
2518,176,8,747
2519,176,9,6
2520,176,10,748
2521,176,11,344
2522,176,12,706
2523,176,13,7
2524,176,14,503
2525,176,15,145
2526,176,16,60
2527,176,17,6
2528,176,18,504
2529,176,19,7
2530,176,20,453
2531,176,21,749
2532,176,22,9
2533,177,0,24
2534,177,1,17
2535,177,2,102
2536,177,3,6
2537,177,4,74
2538,177,5,7
2539,177,6,750
2540,177,7,191
2541,177,8,164
2542,177,9,595
2543,177,10,6
2544,177,11,561
2545,177,12,130
2546,177,13,442
2547,177,14,7
2548,177,15,751
2549,177,16,25
2550,177,17,4
2551,177,18,403
2552,177,19,699
2553,177,20,329
2554,177,21,6
2555,177,22,174
2556,177,23,7
2557,177,24,15
2558,178,0,0
2559,178,1,10
2560,178,2,752
2561,178,3,123
2562,178,4,429
2563,178,5,85
2564,178,6,753
2565,178,7,23
2566,179,0,0
2567,179,1,1
2568,179,2,316
2569,179,3,28
2570,179,4,288
2571,179,5,6
2572,179,6,681
2573,179,7,74
2574,179,8,754
2575,179,9,74
2576,179,10,130
2577,179,11,7
2578,179,12,755
2579,179,13,756
2580,179,14,329
2581,179,15,4
2582,179,16,295
2583,179,17,244
2584,179,18,6
2585,179,19,757
2586,179,20,7
2587,179,21,23
2588,180,0,0
2589,180,1,10
2590,180,2,758
2591,180,3,28
2592,180,4,349
2593,180,5,12
2594,180,6,759
2595,180,7,6
2596,180,8,7
2597,180,9,153
2598,180,10,6
2599,180,11,108
2600,180,12,7
2601,180,13,23
2602,181,0,16
2603,181,1,66
2604,181,2,760
2605,181,3,210
2606,181,4,119
2607,181,5,359
2608,181,6,549
2609,181,7,761
2610,181,8,23
2611,182,0,24
2612,182,1,10
2613,182,2,195
2614,182,3,6
2615,182,4,7
2616,182,5,452
2617,182,6,3
2618,182,7,216
2619,182,8,6
2620,182,9,7
2621,182,10,190
2622,182,11,23
2623,183,0,0
2624,183,1,66
2625,183,2,762
2626,183,3,336
2627,183,4,191
2628,183,5,60
2629,183,6,6
2630,183,7,75
2631,183,8,7
2632,183,9,6
2633,183,10,284
2634,183,11,7
2635,183,12,15
2636,184,0,16
2637,184,1,10
2638,184,2,763
2639,184,3,144
2640,184,4,355
2641,184,5,265
2642,184,6,104
2643,184,7,6
2644,184,8,7
2645,184,9,15
2646,185,0,16
2647,185,1,764
2648,185,2,83
2649,185,3,765
2650,185,4,766
2651,185,5,183
2652,185,6,83
2653,185,7,767
2654,185,8,15
2655,186,0,24
2656,186,1,17
2657,186,2,6
2658,186,3,7
2659,186,4,6
2660,186,5,97
2661,186,6,441
2662,186,7,7
2663,186,8,25
2664,186,9,6
2665,186,10,636
2666,186,11,7
2667,186,12,43
2668,186,13,15
2669,187,0,0
2670,187,1,10
2671,187,2,612
2672,187,3,768
2673,187,4,624
2674,187,5,537
2675,187,6,25
2676,187,7,6
2677,187,8,7
2678,187,9,333
2679,187,10,6
2680,187,11,438
2681,187,12,130
2682,187,13,284
2683,187,14,7
2684,187,15,175
2685,187,16,733
2686,187,17,4
2687,187,18,769
2688,187,19,338
2689,187,20,276
2690,187,21,6
2691,187,22,281
2692,187,23,7
2693,187,24,15
2694,188,0,24
2695,188,1,66
2696,188,2,59
2697,188,3,133
2698,188,4,163
2699,188,5,62
2700,188,6,63
2701,188,7,6
2702,188,8,281
2703,188,9,7
2704,188,10,15
2705,189,0,0
2706,189,1,83
2707,189,2,770
2708,189,3,6
2709,189,4,517
2710,189,5,192
2711,189,6,130
2712,189,7,479
2713,189,8,771
2714,189,9,7
2715,189,10,772
2716,189,11,25
2717,189,12,773
2718,189,13,56
2719,189,14,43
2720,189,15,4
2721,189,16,296
2722,189,17,9
2723,190,0,24
2724,190,1,1
2725,190,2,165
2726,190,3,295
2727,190,4,554
2728,190,5,501
2729,190,6,28
2730,190,7,25
2731,190,8,314
2732,190,9,6
2733,190,10,7
2734,190,11,774
2735,190,12,6
2736,190,13,112
2737,190,14,7
2738,190,15,9
2739,191,0,0
2740,191,1,1
2741,191,2,775
2742,191,3,84
2743,191,4,82
2744,191,5,21
2745,191,6,154
2746,191,7,6
2747,191,8,7
2748,191,9,776
2749,191,10,6
2750,191,11,777
2751,191,12,130
2752,191,13,778
2753,191,14,130
2754,191,15,7
2755,191,16,720
2756,191,17,564
2757,191,18,25
2758,191,19,431
2759,191,20,43
2760,191,21,6
2761,191,22,217
2762,191,23,7
2763,191,24,15
2764,192,0,47
2765,192,1,221
2766,192,2,779
2767,192,3,780
2768,192,4,219
2769,192,5,21
2770,192,6,781
2771,192,7,51
2772,192,8,777
2773,192,9,130
2774,192,10,52
2775,192,11,295
2776,192,12,460
2777,192,13,3
2778,192,14,782
2779,192,15,195
2780,192,16,51
2781,192,17,130
2782,192,18,52
2783,192,19,273
2784,192,20,96
2785,192,21,783
2786,192,22,25
2787,192,23,65
2788,193,0,24
2789,193,1,10
2790,193,2,466
2791,193,3,206
2792,193,4,784
2793,193,5,6
2794,193,6,647
2795,193,7,7
2796,193,8,15
2797,194,0,0
2798,194,1,10
2799,194,2,6
2800,194,3,785
2801,194,4,786
2802,194,5,787
2803,194,6,7
2804,194,7,61
2805,194,8,60
2806,194,9,23
2807,195,0,47
2808,195,1,648
2809,195,2,788
2810,195,3,421
2811,195,4,51
2812,195,5,41
2813,195,6,52
2814,195,7,789
2815,195,8,51
2816,195,9,386
2817,195,10,52
2818,195,11,283
2819,195,12,790
2820,195,13,273
2821,195,14,109
2822,195,15,791
2823,195,16,48
2824,195,17,276
2825,195,18,452
2826,195,19,65
2827,196,0,24
2828,196,1,1
2829,196,2,559
2830,196,3,358
2831,196,4,230
2832,196,5,25
2833,196,6,5
2834,196,7,439
2835,196,8,6
2836,196,9,320
2837,196,10,74
2838,196,11,792
2839,196,12,7
2840,196,13,793
2841,196,14,6
2842,196,15,74
2843,196,16,7
2844,196,17,794
2845,196,18,276
2846,196,19,512
2847,196,20,795
2848,196,21,15
2849,197,0,24
2850,197,1,1
2851,197,2,145
2852,197,3,796
2853,197,4,261
2854,197,5,43
2855,197,6,6
2856,197,7,7
2857,197,8,676
2858,197,9,23
2859,198,0,24
2860,198,1,10
2861,198,2,535
2862,198,3,28
2863,198,4,702
2864,198,5,30
2865,198,6,6
2866,198,7,7
2867,198,8,433
2868,198,9,6
2869,198,10,160
2870,198,11,7
2871,198,12,9
2872,199,0,47
2873,199,1,654
2874,199,2,779
2875,199,3,797
2876,199,4,646
2877,199,5,51
2878,199,6,52
2879,199,7,165
2880,199,8,788
2881,199,9,51
2882,199,10,526
2883,199,11,52
2884,199,12,465
2885,199,13,325
2886,199,14,651
2887,199,15,798
2888,199,16,91
2889,199,17,799
2890,199,18,48
2891,199,19,151
2892,199,20,65
2893,200,0,16
2894,200,1,66
2895,200,2,800
2896,200,3,674
2897,200,4,676
2898,200,5,9
2899,201,0,0
2900,201,1,1
2901,201,2,554
2902,201,3,624
2903,201,4,239
2904,201,5,6
2905,201,6,667
2906,201,7,7
2907,201,8,432
2908,201,9,6
2909,201,10,260
2910,201,11,7
2911,201,12,133
2912,201,13,6
2913,201,14,801
2914,201,15,7
2915,201,16,720
2916,201,17,802
2917,201,18,96
2918,201,19,6
2919,201,20,7
2920,201,21,644
2921,201,22,9
2922,202,0,0
2923,202,1,66
2924,202,2,454
2925,202,3,6
2926,202,4,7
2927,202,5,43
2928,202,6,608
2929,202,7,206
2930,202,8,9
2931,203,0,0
2932,203,1,10
2933,203,2,803
2934,203,3,21
2935,203,4,9
2936,204,0,16
2937,204,1,66
2938,204,2,142
2939,204,3,168
2940,204,4,4
2941,204,5,804
2942,204,6,194
2943,204,7,206
2944,204,8,784
2945,204,9,6
2946,204,10,400
2947,204,11,7
2948,204,12,23
2949,205,0,16
2950,205,1,1
2951,205,2,805
2952,205,3,806
2953,205,4,348
2954,205,5,318
2955,205,6,83
2956,205,7,807
2957,205,8,6
2958,205,9,324
2959,205,10,74
2960,205,11,808
2961,205,12,7
2962,205,13,809
2963,205,14,810
2964,205,15,25
2965,205,16,283
2966,205,17,206
2967,205,18,216
2968,205,19,6
2969,205,20,406
2970,205,21,74
2971,205,22,7
2972,205,23,23
2973,206,0,24
2974,206,1,1
2975,206,2,90
2976,206,3,746
2977,206,4,82
2978,206,5,811
2979,206,6,6
2980,206,7,812
2981,206,8,7
2982,206,9,387
2983,206,10,60
2984,206,11,163
2985,206,12,813
2986,206,13,43
2987,206,14,134
2988,206,15,6
2989,206,16,117
2990,206,17,7
2991,206,18,329
2992,206,19,6
2993,206,20,567
2994,206,21,7
2995,206,22,9
2996,207,0,0
2997,207,1,1
2998,207,2,554
2999,207,3,478
3000,207,4,429
3001,207,5,295
3002,207,6,398
3003,207,7,814
3004,207,8,6
3005,207,9,815
3006,207,10,174
3007,207,11,7
3008,207,12,816
3009,207,13,817
3010,207,14,818
3011,207,15,325
3012,207,16,6
3013,207,17,819
3014,207,18,7
3015,207,19,405
3016,207,20,820
3017,207,21,23
3018,208,0,0
3019,208,1,10
3020,208,2,182
3021,208,3,67
3022,208,4,318
3023,208,5,332
3024,208,6,30
3025,208,7,291
3026,208,8,6
3027,208,9,386
3028,208,10,41
3029,208,11,263
3030,208,12,7
3031,208,13,590
3032,208,14,793
3033,208,15,821
3034,208,16,6
3035,208,17,822
3036,208,18,7
3037,208,19,296
3038,208,20,23
3039,209,0,0
3040,209,1,17
3041,209,2,763
3042,209,3,152
3043,209,4,397
3044,209,5,154
3045,209,6,823
3046,209,7,6
3047,209,8,94
3048,209,9,130
3049,209,10,824
3050,209,11,7
3051,209,12,825
3052,209,13,826
3053,209,14,417
3054,209,15,187
3055,209,16,6
3056,209,17,127
3057,209,18,7
3058,209,19,4
3059,209,20,827
3060,209,21,15
3061,210,0,24
3062,210,1,66
3063,210,2,33
3064,210,3,102
3065,210,4,101
3066,210,5,447
3067,210,6,828
3068,210,7,6
3069,210,8,829
3070,210,9,213
3071,210,10,7
3072,210,11,830
3073,210,12,164
3074,210,13,349
3075,210,14,394
3076,210,15,96
3077,210,16,6
3078,210,17,567
3079,210,18,7
3080,210,19,23
3081,211,0,16
3082,211,1,66
3083,211,2,321
3084,211,3,231
3085,211,4,680
3086,211,5,6
3087,211,6,777
3088,211,7,7
3089,211,8,15
3090,212,0,0
3091,212,1,10
3092,212,2,6
3093,212,3,831
3094,212,4,7
3095,212,5,82
3096,212,6,258
3097,212,7,371
3098,212,8,6
3099,212,9,711
3100,212,10,293
3101,212,11,74
3102,212,12,7
3103,212,13,832
3104,212,14,833
3105,212,15,417
3106,212,16,61
3107,212,17,8
3108,212,18,23
3109,213,0,47
3110,213,1,645
3111,213,2,362
3112,213,3,463
3113,213,4,542
3114,213,5,789
3115,213,6,51
3116,213,7,834
3117,213,8,130
3118,213,9,52
3119,213,10,191
3120,213,11,58
3121,213,12,416
3122,213,13,51
3123,213,14,74
3124,213,15,130
3125,213,16,52
3126,213,17,221
3127,213,18,329
3128,213,19,835
3129,213,20,65
3130,214,0,16
3131,214,1,10
3132,214,2,215
3133,214,3,6
3134,214,4,785
3135,214,5,185
3136,214,6,7
3137,214,7,6
3138,214,8,836
3139,214,9,7
3140,214,10,61
3141,214,11,6
3142,214,12,344
3143,214,13,7
3144,214,14,15
3145,215,0,24
3146,215,1,1
3147,215,2,837
3148,215,3,838
3149,215,4,403
3150,215,5,216
3151,215,6,394
3152,215,7,839
3153,215,8,9
3154,216,0,0
3155,216,1,6
3156,216,2,7
3157,216,3,840
3158,216,4,6
3159,216,5,343
3160,216,6,130
3161,216,7,7
3162,216,8,841
3163,216,9,23
3164,217,0,16
3165,217,1,1
3166,217,2,56
3167,217,3,679
3168,217,4,485
3169,217,5,530
3170,217,6,323
3171,217,7,6
3172,217,8,842
3173,217,9,192
3174,217,10,7
3175,217,11,843
3176,217,12,261
3177,217,13,844
3178,217,14,63
3179,217,15,6
3180,217,16,217
3181,217,17,7
3182,217,18,9
3183,218,0,16
3184,218,1,10
3185,218,2,264
3186,218,3,6
3187,218,4,130
3188,218,5,7
3189,218,6,4
3190,218,7,191
3191,218,8,709
3192,218,9,23
3193,219,0,24
3194,219,1,25
3195,219,2,764
3196,219,3,82
3197,219,4,153
3198,219,5,401
3199,219,6,767
3200,219,7,6
3201,219,8,526
3202,219,9,7
3203,219,10,23
3204,220,0,16
3205,220,1,1
3206,220,2,470
3207,220,3,15
3208,221,0,24
3209,221,1,66
3210,221,2,679
3211,221,3,302
